-0.913471	1.36025	-0.561511
-2.97569	-1.21604	-1.66678
-0.764706	1.46915	-0.506776
-1.96178	-0.0596447	-1.15918
-0.655625	1.53207	-0.472156
-1.5787	0.326632	-0.983868
-0.563597	1.57591	-0.445951
-1.33894	0.540312	-0.88327
-0.481839	1.60856	-0.424705
-1.16097	0.680515	-0.814565
-0.40725	1.63358	-0.40688
-1.01722	0.780579	-0.763365
-0.337973	1.65301	-0.391567
-0.894959	0.855645	-0.723086
-0.272856	1.66809	-0.378194
-0.78748	0.913671	-0.690248
-4.27896	-4.20469	-2.80738
-0.21117	1.67962	-0.366431
-0.690885	0.959266	-0.662879
-1.92185	-0.88919	-1.42357
-0.152306	1.68821	-0.355993
-0.602533	0.995442	-0.639645
-1.32766	-0.120323	-1.09649
-0.0958288	1.69429	-0.346667
-0.520674	1.0242	-0.61965
-1.02601	0.227147	-0.944349
-0.0414445	1.69818	-0.338341
-0.444123	1.04689	-0.602331
-0.828108	0.425832	-0.854066
0.0111202	1.70012	-0.330882
-0.371951	1.06454	-0.587218
-0.679742	0.553861	-0.79318
0.0621096	1.70031	-0.324183
-0.303421	1.07791	-0.573955
-0.559341	0.64215	-0.748828
-6.94819	-10.2363	-5.1144
0.111666	1.69891	-0.318202
-0.238049	1.08755	-0.56233
-0.456704	0.705309	-0.714968
-0.848541	0.0203195	-0.9885
0.159943	1.69603	-0.312863
-0.175394	1.09391	-0.552123
-0.36618	0.75134	-0.688247
-0.541319	0.436866	-0.813207
0.207097	1.6918	-0.308102
-0.115073	1.09734	-0.543157
-0.284366	0.784968	-0.666674
-0.388771	0.592326	-0.742847
-0.554673	0.286208	-0.86389
0.253206	1.68628	-0.303908
-0.0568454	1.0981	-0.535348
-0.209197	0.809083	-0.649072
-0.280333	0.674135	-0.702173
-0.307833	0.621966	-0.7227
-0.313695	0.610847	-0.727076
-0.313988	0.610291	-0.727294
-0.313988	0.610291	-0.727294
0.298369	1.67953	-0.300232
-0.000467777	1.0964	-0.528576
-0.139217	0.825654	-0.634596
-0.191798	0.72305	-0.674773
-0.202393	0.702377	-0.682868
-0.202861	0.701463	-0.683226
-0.202861	0.701463	-0.683226
0.342695	1.67163	-0.297032
0.0542922	1.09242	-0.522741
-0.0733771	0.836025	-0.622657
-0.114521	0.753396	-0.654856
-0.119914	0.742565	-0.659077
-0.12001	0.742372	-0.659152
-0.12001	0.742372	-0.659152
0.386233	1.66259	-0.294313
0.107569	1.08629	-0.517814
-0.0109911	0.841097	-0.612905
-0.0446308	0.771527	-0.639885
-0.0478587	0.764852	-0.642474
-0.0478587	0.764852	-0.642474
0.429048	1.65246	-0.292043
0.159512	1.07811	-0.513725
0.0484991	0.841551	-0.605029
0.0199981	0.780818	-0.62847
0.0178339	0.776206	-0.630249
0.0178339	0.776206	-0.630249
0.471232	1.64126	-0.290194
0.210287	1.06795	-0.510417
0.105559	0.837863	-0.598801
0.0806738	0.783189	-0.619803
0.0790898	0.779709	-0.62114
0.0790898	0.779709	-0.62114
0.512794	1.629	-0.288777
0.259947	1.05588	-0.507889
0.160449	0.830352	-0.594111
0.138129	0.779761	-0.613453
0.13688	0.77693	-0.614535
0.13688	0.77693	-0.614535
0.553807	1.6157	-0.287772
0.30862	1.04193	-0.5061
0.213464	0.81925	-0.590832
0.192953	0.771251	-0.609097
0.191902	0.768793	-0.610032
0.191902	0.768793	-0.610032
0.594333	1.60134	-0.287163
0.356417	1.0261	-0.505022
0.264841	0.804689	-0.588877
0.245561	0.758073	-0.606532
0.244623	0.755806	-0.607391
0.244623	0.755806	-0.607391
0.634376	1.58594	-0.286965
0.403365	1.00842	-0.504671
0.314689	0.786727	-0.588239
0.296163	0.740413	-0.605698
0.295277	0.738197	-0.606533
0.295277	0.738197	-0.606533
0.673993	1.56948	-0.287169
0.449559	0.988844	-0.505031
0.363171	0.765351	-0.588888
0.344983	0.718296	-0.606543
0.344098	0.716007	-0.607402
0.344098	0.716007	-0.607402
0.713241	1.55193	-0.287765
0.495085	0.967346	-0.506091
0.410421	0.740474	-0.590822
0.392172	0.691575	-0.609084
0.391237	0.68907	-0.61002
0.391237	0.68907	-0.61002
0.752113	1.53328	-0.288777
0.539953	0.94388	-0.507888
0.456466	0.711947	-0.594111
0.437738	0.659919	-0.613453
0.43669	0.657008	-0.614535
0.43669	0.657008	-0.614535
0.790662	1.51349	-0.2902
0.584239	0.91837	-0.510426
0.501393	0.679524	-0.598812
0.481706	0.622767	-0.619815
0.480453	0.619154	-0.621152
0.480453	0.619154	-0.621152
0.828935	1.49251	-0.292035
0.628011	0.890713	-0.513716
0.545257	0.642857	-0.605017
0.524013	0.579226	-0.628456
0.5224	0.574396	-0.630236
0.5224	0.574396	-0.630236
0.866925	1.47031	-0.294313
0.671267	0.860812	-0.517814
0.588023	0.601494	-0.612904
0.564404	0.527916	-0.639884
0.562137	0.520857	-0.642473
0.562137	0.520857	-0.642473
0.904685	1.44683	-0.297042
0.714078	0.828506	-0.522753
0.6297	0.554784	-0.622671
0.602506	0.466568	-0.654873
0.598941	0.455003	-0.659095
0.598877	0.454797	-0.65917
0.598877	0.454797	-0.65917
0.942235	1.42199	-0.300224
0.756474	0.793631	-0.528566
0.670226	0.501889	-0.634583
0.637544	0.391338	-0.674756
0.63096	0.369068	-0.682849
0.63067	0.368084	-0.683206
0.63067	0.368084	-0.683206
0.97959	1.39572	-0.303908
0.79847	0.755974	-0.535348
0.709473	0.441619	-0.649071
0.667919	0.294842	-0.70217
0.651855	0.238104	-0.722696
0.648432	0.226012	-0.727071
0.648261	0.225408	-0.727289
0.648261	0.225408	-0.727289
1.01679	1.36792	-0.308112
0.840115	0.715263	-0.54317
0.747275	0.372299	-0.66669
0.690014	0.160771	-0.742873
0.598957	-0.175602	-0.864019
1.05385	1.33847	-0.312855
0.881427	0.671192	-0.552112
